order_id,customer_id,product_id,quantity,unit_price,order_date,region
ORD-0000352,CUST-00302,PROD-029,3,191.04,2023-12-30,Valencia
ORD-0000353,CUST-00753,PROD-033,13,45.43,2023-09-02,Sevilla
ORD-0000354,CUST-00570,PROD-017,6,586.06,2023-09-24,Sevilla
ORD-0000355,CUST-00006,PROD-022,5,44.74,2025-08-13,Málaga
ORD-0000356,CUST-00612,PROD-004,16,790.95,2024-09-08,Murcia
ORD-0000357,CUST-00367,PROD-005,17,223.86,2024-10-12,Valencia
ORD-0000358,CUST-00534,PROD-005,6,418.85,2025-10-31,Murcia
ORD-0000359,CUST-00414,PROD-006,8,883.97,2024-12-16,Málaga
ORD-0000360,CUST-00340,PROD-024,7,950.55,2024-08-24,Murcia
ORD-0000361,CUST-00487,PROD-036,4,670.59,2023-01-19,Alicante
ORD-0000362,CUST-00247,PROD-042,2,684.13,2024-05-14,Málaga
ORD-0000363,CUST-00391,PROD-008,9,542.53,2025-03-01,Sevilla
ORD-0000364,CUST-00026,PROD-034,17,803.79,2025-02-06,Alicante
ORD-0000365,CUST-00499,PROD-003,7,323.71,2024-08-30,Barcelona
ORD-0000366,CUST-00971,PROD-007,18,535.53,2023-12-09,Barcelona
ORD-0000367,CUST-00216,PROD-043,14,836.48,2024-03-12,Bilbao
ORD-0000368,CUST-00551,PROD-045,3,748.15,2025-06-10,Valencia
ORD-0000369,CUST-00025,PROD-030,2,92.08,2024-11-10,Madrid
ORD-0000370,CUST-00183,PROD-017,3,577.08,2026-02-16,Bilbao
ORD-0000371,CUST-00933,PROD-017,13,453.87,2025-04-14,Zaragoza
ORD-0000372,CUST-00444,PROD-021,13,674.93,2023-02-04,Murcia
ORD-0000373,CUST-00007,PROD-042,19,50.29,2023-05-10,Barcelona
ORD-0000374,CUST-00367,PROD-033,10,787.95,2023-08-06,Sevilla
ORD-0000375,CUST-00622,PROD-006,15,384.5,2024-07-30,Madrid
ORD-0000376,CUST-00486,PROD-011,8,140.7,2025-12-28,Zaragoza
ORD-0000377,CUST-00816,PROD-035,5,301.56,2024-08-27,Málaga
ORD-0000378,CUST-00981,PROD-001,18,145.67,2026-02-07,Madrid
ORD-0000379,CUST-00006,PROD-037,18,549.78,2025-03-18,Barcelona
ORD-0000380,CUST-00313,PROD-014,7,415.59,2024-12-05,Murcia
ORD-0000381,CUST-00146,PROD-011,8,618.79,2024-01-12,Sevilla
ORD-0000382,CUST-00199,PROD-008,19,852.98,2024-01-07,Murcia
ORD-0000383,CUST-00473,PROD-042,3,294.2,2026-01-30,Barcelona
ORD-0000384,CUST-00257,PROD-007,19,489.75,2024-02-09,Málaga
ORD-0000385,CUST-00366,PROD-009,4,288.71,2024-04-25,Barcelona
ORD-0000386,CUST-00922,PROD-013,16,453.39,2024-10-12,Sevilla
ORD-0000387,CUST-00711,PROD-038,19,569.02,2023-11-09,Málaga
ORD-0000388,CUST-00982,PROD-028,1,316.65,2023-12-12,Bilbao
ORD-0000389,CUST-00730,PROD-048,9,840.9,2025-06-12,Valencia
ORD-0000390,CUST-00696,PROD-047,16,465.53,2024-11-10,Málaga
ORD-0000391,CUST-00794,PROD-020,18,113.29,2025-09-24,Barcelona
ORD-0000392,CUST-00862,PROD-018,18,200.45,2023-10-14,Barcelona
ORD-0000393,CUST-00745,PROD-005,17,633.46,2023-02-08,Zaragoza
ORD-0000394,CUST-00788,PROD-038,2,553.83,2024-03-11,Murcia
ORD-0000395,CUST-00916,PROD-035,5,368.99,2025-08-24,Bilbao
ORD-0000396,CUST-00913,PROD-050,5,467.37,2024-08-18,Murcia
ORD-0000397,CUST-00093,PROD-026,17,15.54,2025-01-15,Bilbao
ORD-0000398,CUST-00869,PROD-040,17,144.67,2023-12-06,Valencia
ORD-0000399,CUST-00184,PROD-037,5,737.23,2026-03-04,Alicante
ORD-0000400,CUST-00962,PROD-023,8,762.66,2023-03-24,Bilbao
ORD-0000401,CUST-00065,PROD-017,8,47.59,2025-01-26,Bilbao
ORD-0000402,CUST-00531,PROD-024,16,918.3,2025-03-05,Madrid
ORD-0000403,CUST-00041,PROD-042,4,705.21,2024-10-25,Murcia
ORD-0000404,CUST-00649,PROD-018,19,546.62,2024-06-23,Valencia
ORD-0000405,CUST-00386,PROD-042,12,589.73,2025-02-14,Barcelona
ORD-0000406,CUST-00530,PROD-017,8,518.78,2025-02-09,Málaga
ORD-0000407,CUST-00837,PROD-023,16,887.73,2025-09-24,Madrid
ORD-0000408,CUST-00514,PROD-009,6,233.84,2025-06-19,Murcia
ORD-0000409,CUST-00659,PROD-018,5,190.97,2024-03-09,Málaga
ORD-0000410,CUST-00617,PROD-046,8,417.54,2023-08-31,Málaga
ORD-0000411,CUST-00738,PROD-008,16,481.62,2025-09-13,Valencia
ORD-0000412,CUST-00663,PROD-027,8,47.93,2023-02-15,Valencia
ORD-0000413,CUST-00138,PROD-041,2,891.33,2025-11-15,Valencia
ORD-0000414,CUST-00058,PROD-011,6,519.05,2024-06-12,Zaragoza
ORD-0000415,CUST-00614,PROD-037,10,947.51,2023-02-08,Bilbao
ORD-0000416,CUST-00460,PROD-039,16,174.71,2025-08-23,Zaragoza
ORD-0000417,CUST-00616,PROD-010,20,661.34,2024-01-08,Sevilla
ORD-0000418,CUST-00172,PROD-047,15,598.54,2024-12-02,Barcelona
ORD-0000419,CUST-00236,PROD-025,5,113.03,2025-02-28,Bilbao
ORD-0000420,CUST-00536,PROD-033,5,607.48,2025-05-09,Valencia
ORD-0000421,CUST-00488,PROD-040,18,505.81,2023-03-21,Barcelona
ORD-0000422,CUST-00096,PROD-031,20,541.58,2023-09-24,Madrid
ORD-0000423,CUST-00919,PROD-050,17,423.58,2025-06-02,Madrid
ORD-0000424,CUST-00715,PROD-034,8,938.72,2025-05-28,Alicante
ORD-0000425,CUST-00809,PROD-050,12,591.1,2025-02-19,Barcelona
ORD-0000426,CUST-00436,PROD-009,16,767.02,2024-06-05,Barcelona
ORD-0000427,CUST-00291,PROD-039,14,261.51,2026-01-18,Madrid
ORD-0000428,CUST-00727,PROD-048,19,524.92,2023-01-15,Murcia
ORD-0000429,CUST-00008,PROD-025,11,411.8,2024-02-25,Barcelona
ORD-0000430,CUST-00159,PROD-028,9,855.69,2024-06-03,Zaragoza
ORD-0000431,CUST-00579,PROD-024,13,756.19,2024-07-18,Zaragoza
ORD-0000432,CUST-00566,PROD-036,6,373.36,2025-09-15,Murcia
ORD-0000433,CUST-00496,PROD-017,19,347.63,2024-09-20,Zaragoza
ORD-0000434,CUST-00754,PROD-009,8,449.36,2023-09-01,Valencia
ORD-0000435,CUST-00103,PROD-014,13,787.14,2025-11-07,Murcia
ORD-0000436,CUST-00629,PROD-045,6,392.15,2023-04-17,Madrid
ORD-0000437,CUST-00824,PROD-006,16,926.22,2023-10-25,Zaragoza
ORD-0000438,CUST-00091,PROD-005,8,373.98,2024-06-22,Madrid
ORD-0000439,CUST-00742,PROD-025,20,657.89,2025-03-31,Sevilla
ORD-0000440,CUST-00729,PROD-039,6,642.08,2023-04-28,Alicante
ORD-0000441,CUST-00011,PROD-013,10,198.77,2025-11-27,Murcia
ORD-0000442,CUST-00529,PROD-045,20,173.63,2024-04-19,Madrid
ORD-0000443,CUST-00369,PROD-016,6,91.41,2023-01-01,Sevilla
ORD-0000444,CUST-00799,PROD-026,13,408.42,2024-12-24,Bilbao
ORD-0000445,CUST-00531,PROD-001,3,551.84,2023-05-21,Murcia
ORD-0000446,CUST-00937,PROD-038,12,963.46,2024-12-13,Sevilla
ORD-0000447,CUST-00232,PROD-039,15,930.06,2024-02-03,Madrid
ORD-0000448,CUST-00268,PROD-012,17,110.93,2025-04-13,Barcelona
ORD-0000449,CUST-00516,PROD-019,4,803.92,2024-11-27,Sevilla
ORD-0000450,CUST-00898,PROD-035,15,966.22,2024-05-27,Alicante
ORD-0000451,CUST-00789,PROD-016,15,683.18,2024-11-26,Madrid
ORD-0000452,CUST-00494,PROD-008,3,385.76,2024-06-12,Bilbao
ORD-0000453,CUST-00694,PROD-045,11,415.36,2024-04-15,Málaga
ORD-0000454,CUST-00529,PROD-035,9,252.01,2023-01-20,Barcelona
ORD-0000455,CUST-00409,PROD-044,3,556.77,2024-12-01,Valencia
ORD-0000456,CUST-00488,PROD-021,7,894.84,2024-12-25,Sevilla
ORD-0000457,CUST-00188,PROD-048,16,738.42,2024-01-25,Bilbao
ORD-0000458,CUST-00754,PROD-016,7,233.06,2024-06-27,Bilbao
ORD-0000459,CUST-00857,PROD-040,5,780.04,2024-12-30,Barcelona
ORD-0000460,CUST-00943,PROD-006,20,11.59,2025-10-05,Murcia
ORD-0000461,CUST-00981,PROD-003,12,622.56,2025-09-14,Alicante
ORD-0000462,CUST-00920,PROD-037,16,186.96,2024-07-16,Murcia
ORD-0000463,CUST-00287,PROD-026,19,132.6,2024-03-30,Murcia
ORD-0000464,CUST-00819,PROD-028,18,37.4,2025-09-06,Málaga
ORD-0000465,CUST-00404,PROD-044,15,976.61,2023-12-24,Murcia
ORD-0000466,CUST-00472,PROD-021,1,675.73,2023-01-18,Zaragoza
ORD-0000467,CUST-00595,PROD-007,12,614.71,2024-10-28,Sevilla
ORD-0000468,CUST-00192,PROD-036,8,273.06,2024-06-22,Málaga
ORD-0000469,CUST-00375,PROD-012,14,214.48,2025-10-18,Málaga
ORD-0000470,CUST-00374,PROD-026,15,183.99,2024-07-26,Valencia
ORD-0000471,CUST-00590,PROD-044,4,722.2,2024-04-13,Bilbao
ORD-0000472,CUST-00569,PROD-028,7,150.11,2025-02-19,Valencia
ORD-0000473,CUST-00485,PROD-001,14,502.09,2023-12-28,Murcia
ORD-0000474,CUST-00547,PROD-047,16,303.53,2024-10-08,Murcia
ORD-0000475,CUST-00880,PROD-037,13,103.48,2023-04-08,Valencia
ORD-0000476,CUST-00062,PROD-014,16,839.77,2024-06-04,Barcelona
ORD-0000477,CUST-00461,PROD-048,9,364.15,2024-11-16,Murcia
ORD-0000478,CUST-00571,PROD-017,1,414.7,2024-12-05,Málaga
ORD-0000479,CUST-00889,PROD-044,19,578.01,2024-02-12,Murcia
ORD-0000480,CUST-00179,PROD-050,12,328.46,2024-08-05,Murcia
ORD-0000481,CUST-00500,PROD-050,3,384.16,2025-07-04,Sevilla
ORD-0000482,CUST-00475,PROD-041,6,642.37,2023-10-24,Málaga
ORD-0000483,CUST-00432,PROD-041,13,849.65,2026-03-16,Barcelona
ORD-0000484,CUST-00082,PROD-011,8,316.91,2024-12-04,Sevilla
ORD-0000485,CUST-00728,PROD-018,9,888.24,2025-03-20,Málaga
ORD-0000486,CUST-00766,PROD-038,15,416.91,2025-12-02,Valencia
ORD-0000487,CUST-00875,PROD-002,8,663.71,2023-09-14,Barcelona
ORD-0000488,CUST-00216,PROD-011,4,100.07,2025-03-24,Alicante
ORD-0000489,CUST-00562,PROD-004,13,526.36,2023-02-23,Barcelona
ORD-0000490,CUST-00107,PROD-017,3,656.55,2023-11-15,Zaragoza
ORD-0000491,CUST-00317,PROD-015,10,445.94,2024-05-21,Valencia
ORD-0000492,CUST-00135,PROD-034,1,39.98,2023-12-16,Málaga
ORD-0000493,CUST-00882,PROD-021,15,975.1,2025-09-02,Murcia
ORD-0000494,CUST-00958,PROD-018,15,139.44,2026-01-28,Murcia
ORD-0000495,CUST-00182,PROD-038,19,437.8,2025-07-24,Murcia
ORD-0000496,CUST-00318,PROD-023,18,230.99,2025-09-13,Barcelona
ORD-0000497,CUST-00453,PROD-020,14,263.51,2025-01-19,Sevilla
ORD-0000498,CUST-00011,PROD-001,5,347.16,2025-12-07,Alicante
ORD-0000499,CUST-00548,PROD-001,16,303.11,2025-10-04,Zaragoza
ORD-0000500,CUST-00818,PROD-019,1,550.47,2024-04-18,Bilbao
ORD-0000501,CUST-00422,PROD-036,13,253.64,2025-06-14,Zaragoza
ORD-0000502,CUST-00849,PROD-025,9,83.81,2024-03-27,Bilbao
ORD-0000503,CUST-00530,PROD-049,10,650.21,2024-07-10,Murcia
ORD-0000504,CUST-00829,PROD-018,7,854.21,2025-04-25,Valencia
ORD-0000505,CUST-00140,PROD-019,15,619.63,2023-08-15,Sevilla
ORD-0000506,CUST-00718,PROD-040,7,324.04,2025-10-04,Valencia
ORD-0000507,CUST-00051,PROD-035,6,972.46,2023-02-15,Sevilla
ORD-0000508,CUST-00276,PROD-009,1,236.64,2025-06-16,Valencia
ORD-0000509,CUST-00016,PROD-032,11,423.14,2024-03-20,Alicante
ORD-0000510,CUST-00381,PROD-030,11,84.82,2023-03-06,Valencia
ORD-0000511,CUST-00058,PROD-018,3,545.47,2025-03-14,Valencia
ORD-0000512,CUST-00197,PROD-017,1,126.35,2025-02-20,Bilbao
ORD-0000513,CUST-00395,PROD-050,8,738.92,2025-06-26,Madrid
ORD-0000514,CUST-00204,PROD-030,17,667.67,2023-07-12,Bilbao
ORD-0000515,CUST-00485,PROD-025,11,162.82,2024-10-01,Madrid
ORD-0000516,CUST-00763,PROD-036,4,257.04,2025-12-02,Sevilla
ORD-0000517,CUST-00204,PROD-024,7,973.4,2023-04-17,Bilbao
ORD-0000518,CUST-00649,PROD-028,1,171.52,2024-10-26,Sevilla
ORD-0000519,CUST-00599,PROD-008,8,13.89,2025-03-21,Madrid
ORD-0000520,CUST-00596,PROD-045,20,159.22,2025-08-31,Barcelona
ORD-0000521,CUST-00255,PROD-011,3,687.51,2025-10-20,Málaga
ORD-0000522,CUST-00954,PROD-049,2,358.74,2023-05-03,Valencia
ORD-0000523,CUST-00719,PROD-035,5,490.4,2023-08-08,Málaga
ORD-0000524,CUST-00572,PROD-042,15,734.52,2024-12-12,Madrid
ORD-0000525,CUST-00706,PROD-025,5,254.44,2025-01-03,Madrid
ORD-0000526,CUST-00497,PROD-046,18,298.24,2025-06-15,Alicante
ORD-0000527,CUST-00195,PROD-037,18,350.92,2024-01-18,Alicante
ORD-0000528,CUST-00282,PROD-039,6,73.53,2026-02-09,Valencia
ORD-0000529,CUST-00461,PROD-019,18,370.27,2024-06-23,Madrid
ORD-0000530,CUST-00795,PROD-041,13,734.98,2025-11-02,Madrid
ORD-0000531,CUST-00635,PROD-024,11,722.39,2024-05-04,Murcia
ORD-0000532,CUST-00839,PROD-025,17,684.8,2024-01-24,Murcia
ORD-0000533,CUST-00158,PROD-040,11,412.75,2024-08-02,Málaga
ORD-0000534,CUST-00114,PROD-007,3,48.56,2025-12-07,Valencia
ORD-0000535,CUST-00183,PROD-003,4,487.94,2024-02-18,Barcelona
ORD-0000536,CUST-00033,PROD-037,16,528.19,2025-03-06,Sevilla
ORD-0000537,CUST-00051,PROD-024,20,719.25,2024-03-28,Madrid
ORD-0000538,CUST-00953,PROD-014,3,470.71,2025-10-03,Madrid
ORD-0000539,CUST-00370,PROD-036,12,795.27,2025-05-01,Madrid
ORD-0000540,CUST-00844,PROD-040,17,45.45,2024-06-28,Barcelona
ORD-0000541,CUST-00855,PROD-020,7,960.77,2023-06-09,Barcelona
ORD-0000542,CUST-00104,PROD-047,18,388.4,2024-04-18,Bilbao
ORD-0000543,CUST-00539,PROD-043,19,627.19,2024-05-24,Valencia
ORD-0000544,CUST-00572,PROD-048,14,747.37,2026-02-17,Málaga
ORD-0000545,CUST-00691,PROD-030,4,170.97,2025-05-24,Valencia
ORD-0000546,CUST-00564,PROD-026,11,659.24,2025-10-30,Murcia
ORD-0000547,CUST-00615,PROD-029,11,552.33,2024-12-22,Málaga
ORD-0000548,CUST-00866,PROD-024,14,827.02,2025-04-24,Málaga
ORD-0000549,CUST-00624,PROD-016,18,217.86,2026-02-27,Murcia
ORD-0000550,CUST-00949,PROD-048,12,961.83,2024-06-04,Alicante
ORD-0000551,CUST-00983,PROD-026,2,983.03,2023-01-01,Madrid
ORD-0000552,CUST-00531,PROD-009,1,303.83,2024-09-10,Bilbao
ORD-0000553,CUST-00220,PROD-021,9,919.51,2023-02-14,Murcia
ORD-0000554,CUST-00570,PROD-037,5,98.81,2026-03-16,Alicante
ORD-0000555,CUST-00365,PROD-010,9,370.24,2023-10-11,Bilbao
ORD-0000556,CUST-00239,PROD-017,3,572.63,2024-09-07,Bilbao
ORD-0000557,CUST-00752,PROD-005,16,177.04,2024-10-26,Barcelona
ORD-0000558,CUST-00610,PROD-042,2,732.13,2024-09-07,Zaragoza
ORD-0000559,CUST-00081,PROD-050,11,351.19,2023-04-25,Zaragoza
ORD-0000560,CUST-00427,PROD-008,20,929.0,2024-04-09,Zaragoza
ORD-0000561,CUST-00056,PROD-020,2,322.72,2025-12-09,Valencia
ORD-0000562,CUST-00335,PROD-033,5,55.27,2024-03-28,Zaragoza
ORD-0000563,CUST-00995,PROD-029,3,225.97,2025-10-30,Sevilla
ORD-0000564,CUST-00806,PROD-026,5,339.48,2023-10-31,Alicante
ORD-0000565,CUST-00586,PROD-048,18,402.19,2023-04-11,Barcelona
ORD-0000566,CUST-00409,PROD-033,5,763.22,2025-06-08,Alicante
ORD-0000567,CUST-00573,PROD-013,13,653.98,2025-09-26,Bilbao
ORD-0000568,CUST-00575,PROD-040,8,246.1,2025-12-09,Sevilla
ORD-0000569,CUST-00796,PROD-028,19,94.15,2024-10-24,Zaragoza
ORD-0000570,CUST-00434,PROD-024,7,324.13,2024-12-14,Madrid
ORD-0000571,CUST-00789,PROD-020,12,618.13,2023-12-13,Alicante
ORD-0000572,CUST-00639,PROD-010,2,924.58,2025-06-21,Bilbao
ORD-0000573,CUST-00205,PROD-044,5,758.94,2025-02-04,Barcelona
ORD-0000574,CUST-00116,PROD-048,8,949.19,2023-04-22,Valencia
ORD-0000575,CUST-00890,PROD-019,11,695.32,2023-01-29,Barcelona
ORD-0000576,CUST-00313,PROD-029,1,335.21,2025-08-22,Murcia
ORD-0000577,CUST-00217,PROD-014,17,751.6,2026-01-24,Murcia
ORD-0000578,CUST-00495,PROD-040,1,379.72,2023-10-17,Murcia
ORD-0000579,CUST-00045,PROD-017,2,287.59,2023-12-15,Sevilla
ORD-0000580,CUST-00055,PROD-030,3,391.7,2023-01-18,Sevilla
ORD-0000581,CUST-00679,PROD-043,4,23.98,2025-01-07,Zaragoza
ORD-0000582,CUST-00237,PROD-025,4,904.34,2025-11-07,Alicante
ORD-0000583,CUST-00888,PROD-039,3,190.48,2025-12-24,Murcia
ORD-0000584,CUST-00990,PROD-030,1,44.55,2026-02-22,Murcia
ORD-0000585,CUST-00313,PROD-022,13,745.66,2025-09-30,Madrid
ORD-0000586,CUST-00356,PROD-044,12,627.1,2024-12-21,Bilbao
ORD-0000587,CUST-00514,PROD-018,9,879.28,2023-05-07,Madrid
ORD-0000588,CUST-00967,PROD-036,8,155.95,2024-07-27,Zaragoza
ORD-0000589,CUST-00673,PROD-009,13,523.11,2023-06-29,Bilbao
ORD-0000590,CUST-00428,PROD-016,5,429.33,2026-03-19,Sevilla
ORD-0000591,CUST-00932,PROD-039,15,544.52,2024-11-05,Bilbao
ORD-0000592,CUST-00669,PROD-009,7,863.27,2026-01-13,Sevilla
ORD-0000593,CUST-00706,PROD-046,5,432.91,2025-12-08,Valencia
ORD-0000594,CUST-00672,PROD-037,11,72.47,2023-11-20,Murcia
ORD-0000595,CUST-00972,PROD-047,6,321.01,2023-08-31,Valencia
ORD-0000596,CUST-00745,PROD-002,14,961.38,2024-10-14,Sevilla
ORD-0000597,CUST-00454,PROD-048,5,780.2,2024-07-14,Barcelona
ORD-0000598,CUST-00135,PROD-012,20,618.86,2023-02-23,Bilbao
ORD-0000599,CUST-00611,PROD-015,1,362.46,2024-04-17,Alicante
ORD-0000600,CUST-00138,PROD-033,12,188.05,2025-08-18,Zaragoza
ORD-0000601,CUST-00504,PROD-031,6,197.29,2023-10-09,Madrid
ORD-0000602,CUST-00419,PROD-049,9,950.44,2023-01-31,Bilbao
ORD-0000603,CUST-00761,PROD-043,7,70.8,2024-02-20,Alicante
ORD-0000604,CUST-00888,PROD-040,11,867.43,2025-09-30,Bilbao
ORD-0000605,CUST-00438,PROD-026,20,736.65,2023-03-27,Zaragoza
ORD-0000606,CUST-00738,PROD-021,20,939.43,2025-03-18,Murcia
ORD-0000607,CUST-00538,PROD-042,17,113.77,2023-03-20,Alicante
ORD-0000608,CUST-00847,PROD-003,17,540.17,2024-05-18,Madrid
ORD-0000609,CUST-00572,PROD-025,2,193.9,2025-11-23,Alicante
ORD-0000610,CUST-00408,PROD-020,15,170.65,2024-08-08,Sevilla
ORD-0000611,CUST-00628,PROD-004,5,466.26,2025-11-24,Alicante
ORD-0000612,CUST-00093,PROD-047,4,183.87,2025-10-22,Murcia
ORD-0000613,CUST-00139,PROD-026,11,453.63,2025-04-26,Valencia
ORD-0000614,CUST-00465,PROD-038,15,94.73,2024-02-18,Málaga
ORD-0000615,CUST-00709,PROD-042,4,95.73,2023-12-02,Alicante
ORD-0000616,CUST-00650,PROD-024,17,708.74,2023-06-24,Murcia
ORD-0000617,CUST-00627,PROD-011,18,383.7,2025-02-14,Valencia
ORD-0000618,CUST-00935,PROD-022,5,166.31,2026-03-04,Valencia
ORD-0000619,CUST-00184,PROD-050,14,311.52,2023-04-16,Alicante
ORD-0000620,CUST-00296,PROD-041,4,899.04,2024-01-06,Bilbao
ORD-0000621,CUST-00004,PROD-040,1,461.34,2024-06-02,Alicante
ORD-0000622,CUST-00557,PROD-001,8,220.79,2025-10-07,Alicante
ORD-0000623,CUST-00465,PROD-027,3,603.2,2025-06-23,Madrid
ORD-0000624,CUST-00251,PROD-036,20,630.49,2024-07-23,Bilbao
ORD-0000625,CUST-00051,PROD-012,2,655.0,2023-10-31,Madrid
ORD-0000626,CUST-00149,PROD-003,11,920.77,2024-09-03,Madrid
ORD-0000627,CUST-00112,PROD-027,6,673.72,2024-01-01,Murcia
ORD-0000628,CUST-00182,PROD-030,2,97.66,2025-01-07,Sevilla
ORD-0000629,CUST-00331,PROD-024,3,759.64,2025-02-15,Murcia
ORD-0000630,CUST-00067,PROD-019,5,126.41,2025-08-22,Sevilla
ORD-0000631,CUST-00338,PROD-034,17,213.79,2025-04-27,Bilbao
ORD-0000632,CUST-00627,PROD-004,19,731.07,2023-08-12,Murcia
ORD-0000633,CUST-00090,PROD-031,14,610.79,2024-08-11,Málaga
ORD-0000634,CUST-00266,PROD-034,5,616.21,2024-12-25,Alicante
ORD-0000635,CUST-00533,PROD-047,16,808.93,2025-10-16,Bilbao
ORD-0000636,CUST-00726,PROD-019,1,122.61,2024-02-01,Alicante
ORD-0000637,CUST-00641,PROD-008,20,998.98,2024-02-29,Zaragoza
ORD-0000638,CUST-00047,PROD-022,18,807.01,2024-12-17,Bilbao
ORD-0000639,CUST-00012,PROD-041,10,258.14,2024-02-17,Barcelona
ORD-0000640,CUST-00316,PROD-020,18,327.3,2025-11-03,Madrid
ORD-0000641,CUST-00117,PROD-044,11,399.07,2024-11-13,Madrid
ORD-0000642,CUST-00853,PROD-012,11,834.65,2024-02-02,Alicante
ORD-0000643,CUST-00939,PROD-031,5,484.08,2023-03-14,Alicante
ORD-0000644,CUST-00914,PROD-035,15,785.06,2024-11-17,Zaragoza
ORD-0000645,CUST-00951,PROD-048,17,302.84,2023-04-25,Málaga
ORD-0000646,CUST-00569,PROD-035,7,579.5,2023-02-08,Málaga
ORD-0000647,CUST-00819,PROD-023,5,284.05,2023-05-16,Madrid
ORD-0000648,CUST-00348,PROD-025,6,573.12,2025-12-30,Zaragoza
ORD-0000649,CUST-00192,PROD-039,10,706.73,2023-08-28,Málaga
ORD-0000650,CUST-00727,PROD-003,14,91.36,2024-07-10,Bilbao
ORD-0000651,CUST-00381,PROD-029,7,527.47,2024-09-11,Valencia
ORD-0000652,CUST-00115,PROD-024,7,913.78,2023-03-18,Alicante
ORD-0000653,CUST-00519,PROD-002,17,158.31,2025-09-15,Málaga
ORD-0000654,CUST-00946,PROD-031,10,776.65,2025-12-08,Valencia
ORD-0000655,CUST-00788,PROD-007,5,209.16,2025-11-23,Madrid
ORD-0000656,CUST-00471,PROD-025,4,9.09,2025-12-05,Madrid
ORD-0000657,CUST-00704,PROD-039,11,469.54,2023-06-28,Madrid
ORD-0000658,CUST-00106,PROD-034,1,579.67,2024-10-01,Sevilla
ORD-0000659,CUST-00655,PROD-014,7,196.58,2024-10-19,Sevilla
ORD-0000660,CUST-00546,PROD-021,4,276.29,2025-06-22,Valencia
ORD-0000661,CUST-00281,PROD-008,20,561.82,2023-02-01,Barcelona
ORD-0000662,CUST-00212,PROD-035,18,321.89,2024-12-18,Valencia
ORD-0000663,CUST-00966,PROD-046,19,248.6,2024-08-03,Barcelona
ORD-0000664,CUST-00319,PROD-040,18,446.42,2024-11-24,Valencia
ORD-0000665,CUST-00030,PROD-031,4,386.68,2023-04-14,Barcelona
ORD-0000666,CUST-00437,PROD-026,20,891.81,2024-01-02,Alicante
ORD-0000667,CUST-00632,PROD-023,11,818.35,2024-10-01,Murcia
ORD-0000668,CUST-00081,PROD-049,19,136.13,2025-08-11,Alicante
ORD-0000669,CUST-00100,PROD-030,15,473.19,2024-09-27,Bilbao
ORD-0000670,CUST-00148,PROD-040,12,395.11,2024-06-12,Málaga
ORD-0000671,CUST-00808,PROD-021,16,35.11,2025-07-17,Alicante
ORD-0000672,CUST-00116,PROD-023,15,846.53,2025-09-07,Sevilla
ORD-0000673,CUST-00787,PROD-023,17,107.42,2023-09-18,Barcelona
ORD-0000674,CUST-00334,PROD-036,10,535.08,2023-05-26,Zaragoza
ORD-0000675,CUST-00605,PROD-027,20,247.47,2024-05-03,Valencia
ORD-0000676,CUST-00998,PROD-031,3,344.01,2025-02-25,Zaragoza
ORD-0000677,CUST-00804,PROD-028,11,546.8,2026-03-07,Bilbao
ORD-0000678,CUST-00178,PROD-043,19,837.56,2023-06-09,Barcelona
ORD-0000679,CUST-00607,PROD-039,11,557.31,2025-08-06,Alicante
ORD-0000680,CUST-00181,PROD-020,3,600.26,2025-04-11,Zaragoza
ORD-0000681,CUST-00336,PROD-032,3,221.52,2023-05-06,Valencia
ORD-0000682,CUST-00909,PROD-038,5,662.57,2023-01-01,Alicante
ORD-0000683,CUST-00545,PROD-019,20,580.04,2025-03-09,Bilbao
ORD-0000684,CUST-00211,PROD-044,10,572.42,2024-10-10,Sevilla
ORD-0000685,CUST-00941,PROD-028,3,584.81,2024-12-06,Murcia
ORD-0000686,CUST-00414,PROD-009,2,372.37,2024-08-25,Murcia
ORD-0000687,CUST-00992,PROD-004,18,821.64,2023-01-02,Málaga
ORD-0000688,CUST-00113,PROD-019,8,434.55,2023-03-05,Zaragoza
ORD-0000689,CUST-00641,PROD-021,13,384.65,2025-02-22,Murcia
ORD-0000690,CUST-00217,PROD-043,16,143.37,2023-12-22,Murcia
ORD-0000691,CUST-00394,PROD-024,5,292.03,2025-05-04,Valencia
ORD-0000692,CUST-00138,PROD-001,1,148.27,2023-05-27,Alicante
ORD-0000693,CUST-00674,PROD-028,3,141.53,2023-10-06,Zaragoza
ORD-0000694,CUST-00881,PROD-030,20,183.9,2025-05-21,Murcia
ORD-0000695,CUST-00435,PROD-036,13,358.53,2025-07-10,Valencia
ORD-0000696,CUST-00435,PROD-039,19,500.66,2023-01-16,Bilbao
ORD-0000697,CUST-00730,PROD-033,14,926.92,2024-07-05,Málaga
ORD-0000698,CUST-00035,PROD-003,16,706.35,2026-03-09,Barcelona
ORD-0000699,CUST-00595,PROD-031,5,731.53,2023-06-13,Murcia
ORD-0000700,CUST-00880,PROD-049,15,519.36,2024-07-26,Murcia
ORD-0000701,CUST-00912,PROD-040,8,475.08,2023-07-01,Barcelona
ORD-0000702,CUST-00701,PROD-041,19,315.93,2026-01-09,Madrid
ORD-0000703,CUST-00926,PROD-022,1,471.52,2025-12-31,Murcia
ORD-0000704,CUST-00928,PROD-031,11,423.91,2026-03-21,Sevilla
